review_id,product_name,skin_type,rating,review_text,review_date,sentiment
1070,Tea Tree Toner,Combination,3,The Tea Tree Toner feels decent but I expected more improvement.,2023-03-27,Neutral
1071,Sunscreen SPF50,Combination,5,After regular use this Sunscreen SPF50 improved my skin condition.,2024-01-23,Positive
1072,Anti-Aging Eye Cream,Oily,3,The Anti-Aging Eye Cream feels decent but I expected more improvement.,2022-04-05,Neutral
1073,Tea Tree Toner,Oily,4,This Tea Tree Toner works well for my Oily skin and absorbs quickly.,2024-02-19,Positive
1074,Aloe Vera Moisturizer,Combination,3,The Aloe Vera Moisturizer feels decent but I expected more improvement.,2024-01-13,Neutral
1075,Vitamin C Serum,Combination,2,The texture of this Vitamin C Serum felt heavy and uncomfortable.,2022-12-03,Negative
1076,Retinol Night Cream,Normal,2,This Retinol Night Cream did not work well for my Normal skin.,2022-02-23,Negative
1077,Aloe Vera Moisturizer,Normal,3,This Aloe Vera Moisturizer is okay but I am still unsure about the results.,2021-06-18,Neutral
1078,Anti-Aging Eye Cream,Oily,3,This Anti-Aging Eye Cream is okay but I am still unsure about the results.,2023-09-27,Neutral
1079,Niacinamide Serum,Normal,3,I tried this Niacinamide Serum for a few days and results are average.,2021-03-01,Neutral
1080,Charcoal Face Wash,Normal,5,I have been using this Charcoal Face Wash for a few weeks and my skin feels smoother.,2022-03-01,Positive
1081,Sunscreen SPF50,Dry,5,This Sunscreen SPF50 feels lightweight and keeps my skin hydrated.,2023-04-27,Positive
1082,Aloe Vera Moisturizer,Oily,3,This Aloe Vera Moisturizer is okay but I am still unsure about the results.,2021-08-02,Neutral
1083,Niacinamide Serum,Normal,2,After using this Niacinamide Serum my skin started feeling irritated.,2023-10-07,Negative
1084,Niacinamide Serum,Dry,5,This Niacinamide Serum feels lightweight and keeps my skin hydrated.,2021-09-27,Positive
1085,Anti-Aging Eye Cream,Sensitive,4,I have been using this Anti-Aging Eye Cream for a few weeks and my skin feels smoother.,2023-01-16,Positive
1086,Tea Tree Toner,Oily,1,My skin reacted badly after trying this Tea Tree Toner.,2022-03-17,Negative
1087,Acne Control Gel,Oily,5,This Acne Control Gel works well for my Oily skin and absorbs quickly.,2021-04-07,Positive
1088,Charcoal Face Wash,Dry,5,After regular use this Charcoal Face Wash improved my skin condition.,2022-03-09,Positive
1089,Charcoal Face Wash,Combination,1,This Charcoal Face Wash did not work well for my Combination skin.,2023-08-08,Negative
1090,Niacinamide Serum,Dry,4,This Niacinamide Serum feels lightweight and keeps my skin hydrated.,2021-08-31,Positive
1091,Sunscreen SPF50,Sensitive,4,The texture of this Sunscreen SPF50 is nice and my skin looks healthier.,2021-04-08,Positive
1092,Retinol Night Cream,Normal,5,This Retinol Night Cream feels lightweight and keeps my skin hydrated.,2021-09-22,Positive
1093,Aloe Vera Moisturizer,Sensitive,3,This Aloe Vera Moisturizer is okay but I am still unsure about the results.,2024-02-23,Neutral
1094,Anti-Aging Eye Cream,Combination,3,The Anti-Aging Eye Cream works fine but nothing very noticeable yet.,2023-01-31,Neutral
1095,Retinol Night Cream,Normal,5,I have been using this Retinol Night Cream for a few weeks and my skin feels smoother.,2023-03-21,Positive
1096,Niacinamide Serum,Sensitive,5,I have been using this Niacinamide Serum for a few weeks and my skin feels smoother.,2021-02-01,Negative
1097,Acne Control Gel,Oily,2,I expected better results from this Acne Control Gel.,2021-04-30,Negative
1098,Sunscreen SPF50,Dry,3,The Sunscreen SPF50 feels decent but I expected more improvement.,2021-08-28,Neutral
1099,Sunscreen SPF50,Dry,1,I expected better results from this Sunscreen SPF50.,2023-07-30,Negative
1100,Acne Control Gel,Oily,3,The Acne Control Gel works fine but nothing very noticeable yet.,2024-04-02,Neutral
1101,Niacinamide Serum,Normal,4,This Niacinamide Serum feels lightweight and keeps my skin hydrated.,2022-05-27,Positive
1102,Anti-Aging Eye Cream,Oily,3,The Anti-Aging Eye Cream feels decent but I expected more improvement.,2024-03-19,Neutral
1103,Aloe Vera Moisturizer,Oily,3,The Aloe Vera Moisturizer works fine but nothing very noticeable yet.,2023-11-27,Neutral
1104,Aloe Vera Moisturizer,Oily,4,This Aloe Vera Moisturizer feels lightweight and keeps my skin hydrated.,2023-04-21,Positive
1105,Tea Tree Toner,Dry,3,I tried this Tea Tree Toner for a few days and results are average.,2023-07-07,Neutral
1106,Hydrating Face Cream,Combination,3,The Hydrating Face Cream works fine but nothing very noticeable yet.,2024-01-03,Neutral
1107,Tea Tree Toner,Dry,2,My skin reacted badly after trying this Tea Tree Toner.,2024-04-14,Negative
1108,Retinol Night Cream,Sensitive,2,This Retinol Night Cream did not work well for my Sensitive skin.,2023-06-18,Negative
1109,Sunscreen SPF50,Normal,5,This Sunscreen SPF50 works well for my Normal skin and absorbs quickly.,2022-03-14,Positive
1110,Aloe Vera Moisturizer,Dry,5,The texture of this Aloe Vera Moisturizer is nice and my skin looks healthier.,2023-03-23,Positive
1111,Acne Control Gel,Combination,2,The texture of this Acne Control Gel felt heavy and uncomfortable.,2023-12-12,Negative
1112,Aloe Vera Moisturizer,Dry,4,The texture of this Aloe Vera Moisturizer is nice and my skin looks healthier.,2023-01-07,Positive
1113,Niacinamide Serum,Normal,3,The Niacinamide Serum works fine but nothing very noticeable yet.,2022-11-20,Neutral
1114,Anti-Aging Eye Cream,Combination,4,After regular use this Anti-Aging Eye Cream improved my skin condition.,2021-07-07,Neutral
1115,Sunscreen SPF50,Oily,2,My skin reacted badly after trying this Sunscreen SPF50.,2022-05-25,Negative
1116,Retinol Night Cream,Combination,1,After using this Retinol Night Cream my skin started feeling irritated.,2021-02-16,Negative
1117,Acne Control Gel,Normal,4,This Acne Control Gel feels lightweight and keeps my skin hydrated.,2024-04-14,Positive
1118,Charcoal Face Wash,Dry,5,This Charcoal Face Wash feels lightweight and keeps my skin hydrated.,2022-09-18,Positive
1119,Retinol Night Cream,Oily,5,The texture of this Retinol Night Cream is nice and my skin looks healthier.,2022-02-12,Positive
1120,Tea Tree Toner,Combination,4,The texture of this Tea Tree Toner is nice and my skin looks healthier.,2021-03-30,Positive
1121,Hydrating Face Cream,Normal,4,This Hydrating Face Cream feels lightweight and keeps my skin hydrated.,2022-11-27,Positive
1122,Retinol Night Cream,Dry,3,This Retinol Night Cream seems fine for daily use so far.,2022-01-03,Neutral
1123,Tea Tree Toner,Oily,3,This Tea Tree Toner is okay but I am still unsure about the results.,2023-11-19,Neutral
1124,Anti-Aging Eye Cream,Sensitive,5,After regular use this Anti-Aging Eye Cream improved my skin condition.,2023-02-02,Positive
1125,Hydrating Face Cream,Oily,3,The Hydrating Face Cream works fine but nothing very noticeable yet.,2022-01-12,Positive
1126,Acne Control Gel,Combination,4,I have been using this Acne Control Gel for a few weeks and my skin feels smoother.,2023-04-17,Positive
1127,Acne Control Gel,Normal,3,I tried this Acne Control Gel for a few days and results are average.,2023-07-09,Neutral
1128,Acne Control Gel,Sensitive,3,The Acne Control Gel works fine but nothing very noticeable yet.,2021-10-05,Neutral
1129,Anti-Aging Eye Cream,Combination,3,The Anti-Aging Eye Cream feels decent but I expected more improvement.,2021-06-29,Neutral
1130,Anti-Aging Eye Cream,Combination,3,The Anti-Aging Eye Cream feels decent but I expected more improvement.,2021-07-13,Neutral
1131,Anti-Aging Eye Cream,Normal,1,My skin reacted badly after trying this Anti-Aging Eye Cream.,2021-07-19,Negative
1132,Acne Control Gel,Combination,4,After regular use this Acne Control Gel improved my skin condition.,2021-07-26,Positive
1133,Acne Control Gel,Sensitive,2,I expected better results from this Acne Control Gel.,2022-07-15,Negative
1134,Hydrating Face Cream,Combination,5,This Hydrating Face Cream works well for my Combination skin and absorbs quickly.,2021-03-31,Positive
1135,Aloe Vera Moisturizer,Combination,4,This Aloe Vera Moisturizer feels lightweight and keeps my skin hydrated.,2021-04-24,Positive
1136,Aloe Vera Moisturizer,Normal,3,I tried this Aloe Vera Moisturizer for a few days and results are average.,2024-02-12,Neutral
1137,Tea Tree Toner,Combination,3,The Tea Tree Toner works fine but nothing very noticeable yet.,2022-09-17,Neutral
1138,Hydrating Face Cream,Dry,3,The Hydrating Face Cream feels decent but I expected more improvement.,2022-08-03,Negative
1139,Anti-Aging Eye Cream,Normal,4,This Anti-Aging Eye Cream feels lightweight and keeps my skin hydrated.,2022-05-26,Positive
1140,Hydrating Face Cream,Dry,1,The texture of this Hydrating Face Cream felt heavy and uncomfortable.,2021-04-16,Negative
1141,Sunscreen SPF50,Oily,2,This Sunscreen SPF50 did not work well for my Oily skin.,2021-11-02,Negative
1142,Acne Control Gel,Normal,2,My skin reacted badly after trying this Acne Control Gel.,2022-07-24,Negative
1143,Vitamin C Serum,Dry,3,I tried this Vitamin C Serum for a few days and results are average.,2023-09-24,Neutral
1144,Vitamin C Serum,Combination,3,The Vitamin C Serum works fine but nothing very noticeable yet.,2023-07-12,Neutral
1145,Acne Control Gel,Normal,3,This Acne Control Gel seems fine for daily use so far.,2021-01-15,Neutral
1146,Niacinamide Serum,Normal,1,This Niacinamide Serum did not work well for my Normal skin.,2023-03-26,Negative
1147,Aloe Vera Moisturizer,Normal,1,The texture of this Aloe Vera Moisturizer felt heavy and uncomfortable.,2023-08-19,Negative
1148,Hydrating Face Cream,Oily,3,I tried this Hydrating Face Cream for a few days and results are average.,2023-07-06,Neutral
1149,Hydrating Face Cream,Sensitive,2,My skin reacted badly after trying this Hydrating Face Cream.,2023-12-23,Negative
1150,Tea Tree Toner,Normal,5,This Tea Tree Toner works well for my Normal skin and absorbs quickly.,2023-11-10,Positive
1151,Aloe Vera Moisturizer,Dry,3,The Aloe Vera Moisturizer works fine but nothing very noticeable yet.,2022-03-30,Neutral
1152,Sunscreen SPF50,Dry,5,After regular use this Sunscreen SPF50 improved my skin condition.,2021-02-01,Positive
1153,Anti-Aging Eye Cream,Sensitive,5,This Anti-Aging Eye Cream feels lightweight and keeps my skin hydrated.,2022-09-07,Positive
1154,Tea Tree Toner,Dry,3,The Tea Tree Toner feels decent but I expected more improvement.,2023-04-02,Neutral
1155,Vitamin C Serum,Oily,3,This Vitamin C Serum seems fine for daily use so far.,2023-11-05,Neutral
1156,Vitamin C Serum,Sensitive,2,This Vitamin C Serum did not work well for my Sensitive skin.,2021-08-16,Negative
1157,Aloe Vera Moisturizer,Oily,3,I tried this Aloe Vera Moisturizer for a few days and results are average.,2021-08-19,Neutral
1158,Aloe Vera Moisturizer,Combination,2,I expected better results from this Aloe Vera Moisturizer.,2021-02-17,Negative
1159,Tea Tree Toner,Oily,3,I tried this Tea Tree Toner for a few days and results are average.,2023-10-25,Neutral
1160,Hydrating Face Cream,Oily,5,After regular use this Hydrating Face Cream improved my skin condition.,2022-06-04,Positive
1161,Anti-Aging Eye Cream,Oily,5,This Anti-Aging Eye Cream feels lightweight and keeps my skin hydrated.,2023-01-09,Positive
1162,Hydrating Face Cream,Normal,3,The Hydrating Face Cream feels decent but I expected more improvement.,2022-06-10,Neutral
1163,Vitamin C Serum,Combination,3,I tried this Vitamin C Serum for a few days and results are average.,2023-01-23,Neutral
1164,Vitamin C Serum,Normal,5,This Vitamin C Serum feels lightweight and keeps my skin hydrated.,2022-11-24,Positive
1165,Hydrating Face Cream,Normal,3,I tried this Hydrating Face Cream for a few days and results are average.,2021-06-09,Neutral
1166,Niacinamide Serum,Sensitive,2,This Niacinamide Serum did not work well for my Sensitive skin.,2022-11-28,Negative
1167,Niacinamide Serum,Combination,3,This Niacinamide Serum seems fine for daily use so far.,2022-02-12,Neutral
1168,Hydrating Face Cream,Oily,3,This Hydrating Face Cream seems fine for daily use so far.,2022-12-05,Neutral
1169,Acne Control Gel,Sensitive,3,This Acne Control Gel seems fine for daily use so far.,2022-01-30,Neutral
1170,Vitamin C Serum,Oily,1,My skin reacted badly after trying this Vitamin C Serum.,2023-06-27,Negative
1171,Tea Tree Toner,Dry,2,After using this Tea Tree Toner my skin started feeling irritated.,2021-05-04,Negative
1172,Charcoal Face Wash,Combination,4,This Charcoal Face Wash feels lightweight and keeps my skin hydrated.,2022-03-05,Positive
1173,Hydrating Face Cream,Dry,4,This Hydrating Face Cream works well for my Dry skin and absorbs quickly.,2021-08-20,Positive
1174,Aloe Vera Moisturizer,Sensitive,4,After regular use this Aloe Vera Moisturizer improved my skin condition.,2023-08-23,Positive
1175,Acne Control Gel,Combination,4,After regular use this Acne Control Gel improved my skin condition.,2021-07-18,Positive
1176,Niacinamide Serum,Normal,1,After using this Niacinamide Serum my skin started feeling irritated.,2023-01-29,Negative
1177,Acne Control Gel,Oily,3,The Acne Control Gel feels decent but I expected more improvement.,2023-08-26,Neutral
1178,Charcoal Face Wash,Dry,3,The Charcoal Face Wash feels decent but I expected more improvement.,2023-08-08,Neutral
1179,Retinol Night Cream,Normal,4,This Retinol Night Cream feels lightweight and keeps my skin hydrated.,2022-04-02,Positive
1180,Tea Tree Toner,Dry,5,After regular use this Tea Tree Toner improved my skin condition.,2021-10-20,Positive
1181,Sunscreen SPF50,Dry,4,The texture of this Sunscreen SPF50 is nice and my skin looks healthier.,2023-09-03,Positive
1182,Acne Control Gel,Sensitive,3,The Acne Control Gel feels decent but I expected more improvement.,2024-04-02,Positive
1183,Vitamin C Serum,Normal,3,This Vitamin C Serum is okay but I am still unsure about the results.,2021-09-16,Neutral
1184,Sunscreen SPF50,Combination,3,The Sunscreen SPF50 works fine but nothing very noticeable yet.,2022-01-30,Neutral
1185,Anti-Aging Eye Cream,Combination,4,I have been using this Anti-Aging Eye Cream for a few weeks and my skin feels smoother.,2023-10-23,Positive
1186,Vitamin C Serum,Oily,3,This Vitamin C Serum is okay but I am still unsure about the results.,2021-08-12,Neutral
1187,Vitamin C Serum,Sensitive,2,The texture of this Vitamin C Serum felt heavy and uncomfortable.,2021-02-03,Negative
1188,Tea Tree Toner,Sensitive,4,I have been using this Tea Tree Toner for a few weeks and my skin feels smoother.,2023-08-10,Positive
1189,Aloe Vera Moisturizer,Normal,5,This Aloe Vera Moisturizer feels lightweight and keeps my skin hydrated.,2022-12-16,Neutral
1190,Vitamin C Serum,Oily,2,After using this Vitamin C Serum my skin started feeling irritated.,2021-01-09,Negative
1191,Anti-Aging Eye Cream,Sensitive,1,The texture of this Anti-Aging Eye Cream felt heavy and uncomfortable.,2021-09-05,Negative
1192,Retinol Night Cream,Oily,4,This Retinol Night Cream feels lightweight and keeps my skin hydrated.,2022-03-30,Positive
1193,Hydrating Face Cream,Combination,3,This Hydrating Face Cream seems fine for daily use so far.,2024-03-09,Neutral
1194,Tea Tree Toner,Dry,1,After using this Tea Tree Toner my skin started feeling irritated.,2022-04-22,Negative
1195,Sunscreen SPF50,Dry,5,The texture of this Sunscreen SPF50 is nice and my skin looks healthier.,2021-05-04,Positive
1196,Aloe Vera Moisturizer,Sensitive,3,This Aloe Vera Moisturizer seems fine for daily use so far.,2023-10-14,Neutral
1197,Sunscreen SPF50,Combination,3,The Sunscreen SPF50 works fine but nothing very noticeable yet.,2023-04-27,Neutral
